human_accession,Adenoviridae,Anelloviridae,Arenaviridae,Arteriviridae,Astroviridae,Birnaviridae,Bornaviridae,Caliciviridae,Coronaviridae,Filoviridae,Flaviviridae,Hantaviridae,Hepadnaviridae,Hepeviridae,Herpesviridae,Kolmioviridae,Matonaviridae,Nairoviridae,Nodaviridae,Orthomyxoviridae,Papillomaviridae,Paramyxoviridae,Parvoviridae,Peribunyaviridae,Phenuiviridae,Picobirnaviridae,Picornaviridae,Pneumoviridae,Polyomaviridae,Poxviridae,Reoviridae,Retroviridae,Rhabdoviridae,Tobaniviridae,Togaviridae
Q13368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016728624535315983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13526,0.02253944402704733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034610059990770645,0.0,0.0,0.0,0.0,0.004562352145995268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004852798447104497,0.0,0.0
Q13617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016728624535315983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13882,0.0036460865337870686,0.01864125932062966,0.0,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.01980343259498313,0.0,0.0,0.012254901960784315,0.008856330636343756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020330712930333424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011843663639952626
Q14005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001326963906581741,0.004230118443316413,0.012468827930174564,0.0,0.03463203463203463,0.0,0.001858736059479554,0.0,0.0034083162917518746,0.0,0.0,0.0,0.005241090146750524,0.0,0.0,0.0,0.0,0.0,0.010240655401945725,0.0,0.0,0.005688282138794084,0.0,0.0009480470231323473,0.0019770660340055358,0.0,0.0018642803877703207
Q14145,0.0,0.0,0.0,0.17307692307692307,0.0,0.0,0.0,0.0,0.017914012738853503,0.0,0.0,0.0,0.0,0.0,0.008364312267657992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q14155,0.004427390791027154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020039187744923404,0.0,0.0,0.02976190476190476,0.004779607010090281,0.0,0.018076248904469763,0.020604395604395604,0.0,0.0,0.0042115902964959566,0.0018221574344023323,0.030906593406593408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005485129205265724,0.0019064565327910521,0.0,0.010786193672099712
Q14160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024047025293908085,0.0,0.0,0.0,0.0011949017525225702,0.0,0.0,0.0,0.0,0.0,0.006738544474393531,0.0,0.0,0.0,0.0,0.0,0.03949967083607637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q14498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641254007837549,0.0,0.016697588126159554,0.0,0.0,0.0,0.026292725679228746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q14511,0.0,0.0,0.0,0.05769230769230769,0.03409090909090909,0.0,0.0,0.0,0.0,0.0,0.018703241895261846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003930817610062893,0.0,0.0,0.0,0.0,0.0,0.005760368663594469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050335570469798654
Q14527,0.001408715251690458,0.028809218950064018,0.0,0.0,0.0046487603305785125,0.0,0.0,0.0,0.0,0.0008652514997692663,0.007651326229879845,0.0,0.0,0.0,0.005702940182494086,0.0,0.0010457334076965977,0.013111888111888112,0.0,0.001765605995213246,0.011256432246998285,0.003478664192949907,0.0,0.0,0.0,0.0,0.0,0.007004981320049813,0.036525974025974024,0.0,0.0,0.0011635122556624264,0.0006065998058880621,0.0,0.005719951189749847
Q14847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002573634543894767,0.0,0.014157621519584709,0.0,0.0,0.0,0.0,0.023547880690737835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009946949602122016,0.0,0.0041062140706268815,0.0,0.030975735673722252
Q14995,0.006524575902566334,0.0,0.0,0.0,0.0861244019138756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006151742993848256,0.0,0.006163177460379573,0.0,0.0,0.0,0.0,0.0,0.0024826216484607746,0.01611170784103115,0.0,0.0,0.0,0.0,0.0,0.0,0.08458646616541353,0.0,0.0,0.0,0.0,0.0,0.005298481102084069
Q15036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03930817610062893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008532423208191125,0.0,0.0,0.0
Q15287,0.002213695395513577,0.0,0.0,0.0,0.0,0.0,0.0,0.024599125364431488,0.001279572338489536,0.0,0.0,0.0,0.0,0.0,0.0050783324482209236,0.0,0.0,0.0,0.0,0.0,0.0016846361185983828,0.00911078717201166,0.0,0.0,0.0,0.0,0.009874917709019092,0.0,0.0,0.013712823013164309,0.009236453201970442,0.004570941004388103,0.0019064565327910521,0.0,0.0
Q15326,0.006641086186540732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003838717015468608,0.0,0.0020039187744923404,0.0,0.0,0.0,0.009559214020180562,0.0,0.0,0.0,0.0,0.0,0.0016846361185983828,0.010932944606413994,0.0,0.0,0.0,0.0,0.003703094140882159,0.0,0.028698979591836732,0.0,0.0,0.0,0.0009532282663955261,0.0,0.007190795781399808
Q15365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022675736961451247,0.0,0.0,0.0,0.0,0.007680491551459293,0.0,0.0,0.0,0.0,0.0341296928327645,0.0,0.0,0.0
Q15366,0.0,0.07042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007434944237918216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022753128555176336,0.0,0.0,0.0
Q15370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11688311688311688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015723270440251572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341296928327645,0.0,0.0,0.0
Q15560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016728624535315983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15358361774744028,0.0,0.0,0.0,0.0,0.0
Q15717,0.0,0.0,0.0,0.04072398190045249,0.0,0.0,0.0,0.0,0.04215061820906706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004569803752316636,0.0,0.012004801920768306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15811,0.0,0.0,0.0,0.0,0.0014876033057851239,0.0,0.010909090909090908,0.0008348794063079777,0.0015634047481181237,0.002768804799261652,0.0028564951258218093,0.0,0.0,0.001515151515151515,0.0009124704291990538,0.0,0.001003904071388734,0.012587412587412587,0.0,0.010240514772236826,0.00017152658662092623,0.0037105751391465673,0.0,0.0,0.0,0.0,0.006032677000418936,0.00448318804483188,0.0,0.0011169717654359293,0.0,0.006701830592615576,0.00019411193788417986,0.0,0.0021964612568639414
Q15843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06345177664974619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017006802721088437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q16644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016728624535315983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q53EZ4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019035532994923856,0.0,0.0,0.0,0.0,0.002091078066914498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03336298932384341,0.0,0.0
Q53GL7,0.0025826446280991736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011942675159235668,0.0,0.0046758104738154616,0.0,0.01948051948051948,0.0,0.006970260223048327,0.0,0.0,0.0,0.0,0.0,0.003930817610062893,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0063993174061433445,0.002693965517241379,0.0010665529010238906,0.0,0.0,0.0
Q5T0N5,0.0030235839548478126,0.03091721058055651,0.009627727856225931,0.008442776735459663,0.009977827050997782,0.0,0.0,0.0,0.0008738542799440732,0.008357063266064132,0.009579709263426798,0.0,0.0,0.03048780487804878,0.005100190407108532,0.0,0.001122250486308544,0.0,0.0,0.0,0.0005752416014726184,0.0,0.021106941838649154,0.0,0.0,0.0,0.007586827020343936,0.0,0.0,0.007491883792558062,0.0,0.003745941896279031,0.0,0.0,0.002455393681453593
Q5T2T1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04716981132075472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5TCQ9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014276649746192891,0.0,0.0,0.0,0.0,0.0,0.0,0.04601226993865031,0.0,0.0,0.0,0.00294811320754717,0.0,0.0,0.0,0.0,0.0,0.012960829493087557,0.0,0.0,0.0,0.0,0.0031996587030716723,0.0,0.0,0.0
Q68DX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06912442396313363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6P9H4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09202453987730062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6PKX4,0.0,0.0,0.0,0.05769230769230769,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.018703241895261846,0.0,0.00974025974025974,0.0,0.006970260223048327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010775862068965516,0.0,0.0,0.0,0.0
Q6XZF7,0.005275189027606823,0.013485166317051244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002387647901522789,0.0,0.004973749654600718,0.0,0.008898204540061695,0.0,0.013705782534917112,0.0,0.0,0.0,0.003010839020473705,0.0,0.0,0.0,0.0,0.0,0.005882929698990097,0.0,0.0,0.0,0.0,0.002178491031878585,0.0,0.0,0.0
Q6ZUM4,0.010779734099892203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010182641021496687,0.0,0.0,0.0,0.0,0.0,0.010254306808859722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044516990651431955,0.0,0.0,0.0
Q6ZVM7,0.08264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015723270440251572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6ZWJ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03514252245216712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007849293563579277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02463728442376129,0.0,0.0
Q7Z698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026871019108280252,0.0,0.0,0.0,0.0,0.0,0.006273234200743495,0.0,0.0,0.0,0.0,0.0,0.00589622641509434,0.012755102040816327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q7Z699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016462410828608012,0.0,0.0018849154405989842,0.0,0.031106886719087533,0.0,0.1056338028169014,0.0,0.001993090619186819,0.0028743891922966367,0.024377031419284937,0.0,0.0,0.0,0.004867917180502369,0.008682230368512444,0.0,0.0,0.034604176784847014,0.0,0.0,0.0,0.00850742036109273
Q7Z6J0,0.0,0.0,0.02819548872180451,0.0,0.0,0.0,0.0,0.008199708454810495,0.002559144676979072,0.0,0.004007837548984681,0.0,0.0,0.02976190476190476,0.0023898035050451405,0.0,0.016432953549517966,0.0,0.0,0.0,0.0016846361185983828,0.0036443148688046646,0.0,0.0,0.0,0.0,0.004937458854509546,0.0,0.0,0.0,0.004618226600985221,0.0,0.0,0.0,0.028763183125599234
Q86UL8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02076603599446239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018852115626309174,0.0,0.0,0.013962147067949114,0.0,0.00930809804529941,0.0,0.0,0.018303843807199512
Q86V81,0.0020322449532583662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018795029758797117,0.0,0.00183966313723887,0.0,0.011496700021290185,0.0,0.0021939179718447194,0.0,0.02715478225887559,0.0,0.0,0.0,0.0,0.003345600535296086,0.0,0.0,0.0,0.0,0.001133187278084158,0.0,0.0,0.0025177642253678733,0.004239683436970039,0.000839254741789291,0.0008750948019368765,0.0,0.004951039718340851
Q86YM7,0.017709563164108617,0.09054325955734407,0.0,0.0,0.0,0.0,0.0,0.0,0.010236578707916288,0.0,0.0,0.0,0.0,0.0,0.0071694105151354215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007313505607020965,0.0,0.0,0.0
Q8IUH5,0.0013774104683195593,0.0,0.0,0.007692307692307692,0.022727272727272728,0.0,0.0,0.007653061224489795,0.003980891719745223,0.0,0.0024937655860349127,0.0,0.0,0.027777777777777776,0.003903345724907063,0.0,0.0,0.0,0.0,0.0,0.0041928721174004195,0.0,0.0,0.0,0.0,0.0,0.005376344086021505,0.0,0.0,0.0068259385665529,0.0014367816091954025,0.0136518771331058,0.0,0.022727272727272728,0.0011185682326621924
Q8IV63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03740648379052369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023041474654377878,0.2054794520547945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8IVF2,0.004767959313413859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006434086359736917,0.0,0.03539405379896177,0.0,0.0,0.0029879486072839547,0.009071117561683599,0.007849293563579277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011615900877645845
Q8IVI9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007174744897959183,0.002239251592356688,0.0,0.0035068578553615957,0.0,0.0,0.06510416666666666,0.006273234200743495,0.0,0.0,0.0,0.0,0.0,0.0,0.009566326530612243,0.054086538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004799488054607509,0.0,0.0,0.015729865771812082
Q8IX03,0.004861448711716091,0.0,0.0,0.0,0.00802139037433155,0.0,0.0,0.0,0.001405020606968902,0.019408778739922364,0.0,0.0,0.0,0.0,0.001312048983162038,0.0,0.0,0.0,0.0,0.0,0.0,0.006002400960384153,0.0,0.0,0.04010695187165775,0.0,0.0027107617240444562,0.0,0.0,0.0,0.015212981744421906,0.0,0.018840276324052753,0.0,0.0
Q8IX04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016728624535315983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8IYB3,0.0,0.01810865191146881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02565016031350196,0.0,0.0,0.0,0.004301646309081253,0.0,0.0026292725679228747,0.0,0.0,0.008323571120291017,0.0,0.0029154518950437317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8IZW8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011152416356877323,0.0,0.0,0.0,0.0,0.0,0.007861635220125786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016778523489932883
Q8N8S7,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0028662420382165603,0.012182741116751269,0.0,0.0,0.0,0.0,0.005353159851301115,0.0,0.0,0.0,0.0,0.0,0.0018867924528301885,0.0,0.0,0.0,0.0,0.0,0.0027649769585253456,0.0,0.0,0.0,0.0,0.008191126279863481,0.010676156583629892,0.0,0.0
Q8NG31,0.0,0.0,0.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0023885350318471337,0.0,0.0,0.0,0.0,0.013888888888888888,0.006691449814126394,0.0,0.0,0.0,0.0,0.0,0.003144654088050314,0.0,0.0,0.0,0.0,0.0,0.0,0.02054794520547945,0.0,0.025597269624573378,0.0,0.0068259385665529,0.0017793594306049821,0.0,0.0
Q8NHP6,0.005634861006761832,0.0,0.0,0.0,0.027892561983471075,0.0,0.0,0.005217996289424861,0.0016285466126230456,0.0,0.0,0.0,0.0,0.0,0.002281176072997634,0.0,0.0,0.0,0.0,0.0,0.0010720411663807888,0.009276437847866418,0.0,0.3409090909090909,0.0,0.06818181818181818,0.015710096355257646,0.0,0.0,0.0,0.0,0.0011635122556624264,0.012131996117761243,0.0,0.0
Q8NI35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019035532994923856,0.0,0.0,0.0,0.0,0.0027881040892193307,0.0,0.003834355828220859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017281105990783408,0.0,0.13392857142857142,0.012798634812286689,0.0,0.002133105802047781,0.0,0.0,0.008389261744966441
Q8TEJ3,0.0,0.0,0.01835985312117503,0.016100178890876563,0.0,0.0,0.0,0.0,0.0,0.0,0.002609754683059792,0.0,0.0,0.01937984496124031,0.003890377798910694,0.0,0.010700527892709373,0.0,0.0,0.0,0.005484861781483106,0.004746084480303749,0.0,0.0,0.0,0.0,0.0032150894866573784,0.0,0.0,0.0,0.003007217321571772,0.0,0.0,0.0,0.030435461214296862
Q8TEW0,0.02066115702479339,0.0,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05610972568578553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008532423208191125,0.0,0.0,0.0
Q8TEW6,0.0,0.0,0.0,0.17307692307692307,0.0,0.0,0.0,0.0,0.017914012738853503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01179245283018868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5113636363636364,0.0
Q8TEW8,0.0019369834710743802,0.0,0.0,0.0,0.0,0.0,0.0,0.007174744897959183,0.004478503184713376,0.0,0.0017534289276807979,0.0,0.0,0.0,0.0031366171003717473,0.0,0.0,0.0,0.0,0.003338098834700043,0.00294811320754717,0.0,0.0,0.05859374999999999,0.0,0.0,0.021601382488479263,0.0,0.0,0.0,0.006061422413793103,0.0,0.0008340747330960854,0.0,0.006291946308724832
Q8TEX9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04716981132075472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8TF72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016316171138506162,0.0,0.0,0.0,0.0,0.0,0.0,0.05258545135845749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014812376563528636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WU20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018703241895261846,0.0,0.0,0.0,0.013940520446096654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8WUM4,0.0,0.0,0.0,0.0,0.009513742071881605,0.0,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011671133396732082,0.0,0.0,0.0,0.0,0.0013549999498148166,0.005484861781483106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007143424081276292,0.003007217321571772,0.02738312564489245,0.0,0.0,0.007023567972530046
Q8WV41,0.0035419126328217233,0.0,0.0,0.03956043956043956,0.0,0.0,0.0,0.006559766763848396,0.0020473157415832575,0.0,0.009618810117563234,0.0,0.0,0.0,0.0019118428040361126,0.0,0.0,0.0,0.0,0.0,0.0026954177897574125,0.0058309037900874635,0.0,0.0,0.0,0.0,0.005924950625411454,0.0,0.0,0.0,0.0332512315270936,0.004388103364212579,0.0,0.0,0.011505273250239693
Q92499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035828025477707005,0.0,0.0,0.0,0.0,0.0,0.004182156133828996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017281105990783408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92783,0.0,0.0,0.0,0.25961538461538464,0.0,0.0,0.0,0.0,0.008957006369426751,0.0,0.0,0.0,0.0,0.0,0.004182156133828996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017281105990783408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008957006369426751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012755102040816327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03199658703071672,0.0066725978647686835,0.0,0.0
Q92796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012468827930174564,0.0,0.0,0.0,0.0,0.0,0.081799591002045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q92870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10067114093959731
Q93009,0.0013288952450862517,0.0,0.0,0.008481564377429614,0.0025059167478769314,0.013782542113323124,0.0,0.010196268400162516,0.0020849386954867786,0.001282639282965773,0.0020622257526169262,0.0,0.008412720510729698,0.000638080653394589,0.0021775391814729842,0.0,0.000986480519358506,0.010601955471787017,0.022970903522205207,0.003985456718138322,0.0033950706463636623,0.009532143638466106,0.005300977735893509,0.011485451761102604,0.0031323959348461645,0.004594180704441041,0.009103676050274874,0.00377603893515702,0.0,0.0016463787507382571,0.002574325394729894,0.00023519696439117956,0.0017166867400936275,0.009397187804538493,0.004470846994254704
Q96BD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015228426395939085,0.06733167082294264,0.0,0.0,0.0,0.003345724907063197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96BP3,0.009873473268485335,0.0,0.0069864927806241265,0.006126616746085773,0.0,0.0,0.02654867256637168,0.002031786165793751,0.0019023730342145311,0.004042945060868784,0.0029792774700417093,0.0,0.005171819331111366,0.0,0.0054775142283778,0.0,0.0,0.010211027910142953,0.0,0.0008593657498825534,0.002504591751544498,0.0,0.0,0.0,0.0,0.0,0.009787529056726887,0.0,0.0,0.008154882358271165,0.0011443393347574,0.002265245099519768,0.002361981545050861,0.0,0.0008908950525628081
Q96CW1,0.0,0.0,0.13729977116704806,0.0,0.017786561264822132,0.0,0.0,0.009982253771073648,0.006230960952644696,0.011586846170823216,0.0024395532906863276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011091393078970719,0.0,0.0,0.04446640316205533,0.0,0.0015027048687637748,0.05360333531864205,0.0,0.0,0.030922038980509745,0.0,0.0,0.0,0.0
Q96D71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028698979591836732,0.0,0.0,0.0,0.0,0.0,0.10416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012755102040816327,0.0,0.0,0.0,0.0,0.0,0.07705479452054793,0.0,0.0,0.0,0.0063993174061433445,0.0,0.5113636363636364,0.0
Q96I25,0.0371900826446281,0.0,0.0,0.0,0.0,0.0,0.0,0.06887755102040816,0.0,0.0,0.0,0.0,0.0,0.0,0.003345724907063197,0.0,0.0,0.0,0.0,0.0,0.0047169811320754715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005119453924914676,0.0,0.0,0.0
