,Nairoviridae,Poxviridae,Rhabdoviridae,Pneumoviridae,Togaviridae,Nodaviridae,Reoviridae,Hepeviridae,Orthomyxoviridae,Anelloviridae,Hepadnaviridae,Adenoviridae,Polyomaviridae,Matonaviridae,Bornaviridae,Picobirnaviridae,Papillomaviridae,Peribunyaviridae,Astroviridae,Hantaviridae,Arteriviridae,Arenaviridae,Flaviviridae,Filoviridae,Herpesviridae,Paramyxoviridae,Birnaviridae,Parvoviridae,Phenuiviridae,Tobaniviridae,Picornaviridae,Coronaviridae,Retroviridae,Caliciviridae,Kolmioviridae
PDCD6IP_Alix-V-domain__Q8WUM4_360_702,0.0,0.0,0.0,0.0,0.0428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6896551724137931,0.0,0.070210631895687,0.0,0.0457516339869281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SACS_HEPN__Q9NZJ4_4440_4579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060344827586206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033280507131537,0.0,0.21105527638190943,0.0
PCMT_PCMT__P22061_1_227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055379746835443,0.0,0.0,0.0
SHC_PH__P29353_149_317,0.0,0.0,0.0324074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287179487179487,0.0,0.0,0.0,0.0,0.2692307692307691,0.0,0.1143790849673202,0.0,0.0454545454545454,0.0,0.0,0.8139534883720929,0.0,0.0104166666666666,0.0,0.0077777777777777,0.064516129032258,0.0
IGF2BP2_RRM__Q9Y6M1_2_81,0.0,0.0,0.0,0.0,0.0,0.0,0.0193370165745856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072314049586776,0.0,0.0,0.0,0.0,0.0,0.016867469879518,0.0,0.0025887573964497,0.0,0.0,0.0,0.0,0.0,0.0,0.7632398753894082,0.0,0.0,0.0
MED15_KIX__Q96RN5_5_87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286885245901639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENAH_EVH1__Q8N8S7_9_116,0.0,0.0,0.0403225806451612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0206261510128913,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUFU_SUFU__Q9UMX1_1_484,0.0,0.094915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079455164585698,0.0,0.0
SDCBP2_PDZ_2_Q9H190_187_271,0.0,0.0903225806451612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553359683794466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345394736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0314371257485029,0.0,0.0,0.0,0.0
RPA_WH-like-DNA-bd-sf__P15927_202_270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7529880478087649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNL1_RWD__Q8NG31_2116_2337,0.0,0.2167182662538698,0.0080183276059564,0.0,0.0,0.0,0.0,0.0507246376811594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0284552845528454,0.0,0.0,0.0,1.3263157894736843,0.0,0.0,0.0,0.0308823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0106382978723404,0.0308030803080308,0.0,0.0
KPNA4_Arm__O00629_68_487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0193314538864278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APBA3_PDZ_2_O96018_482_569,0.0,0.0,0.0,0.0,0.0306345733041575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698835274542428,0.0103703703703702,0.0,0.0,0.0,0.0,0.0,0.0953101361573373,0.0,0.0,0.0,0.0
MAD2L1_HORMA__Q13257_1_205,0.0,0.0,0.0,0.0,0.0,2.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPRED2_EVH1__Q7Z698_1_124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072765072765072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077835433654558,0.077951002227171,0.0,0.0,0.0,0.0,0.0,0.1981132075471698,0.0,0.0,0.0
FYN_SH3__P06241_88_135,1.2352941176470589,0.0179487179487179,0.0,0.0,0.0,0.0,0.0,1.024390243902439,0.0,1.9999999999999998,0.0,0.0304347826086956,0.0,0.0,0.0,0.0,0.0133206470028544,0.0,0.0,0.0,0.0,0.0,0.0,0.0508720930232558,0.110513096519555,0.0130111524163568,0.0,0.0,0.0,0.0,0.0,0.0096551724137931,0.6454918032786885,0.0238907849829351,0.0
VPS29___Q9UBQ0_1_182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073221757322175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0317820658342792,0.0,0.0
MOB1A_phocein__Q9H8S9_33_216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0169491525423728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NELFE_RRM__P18615_244_343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2763157894736841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438184663536776,0.0,0.0,0.0
KLC1_TPR__Q07866_203_497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366492146596855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSKP_Pkinase__O14936_1_340,0.0,0.0,0.0,0.0,0.0,0.0,0.0320366132723112,0.0,0.0552784704904405,0.0,0.0,0.0464601769911504,0.0,0.0,0.0,0.0,0.0201342281879194,0.0,0.0,0.0,0.0,0.8630136986301365,0.1,0.0411764705882352,0.0680100755667506,0.0,0.0,0.0,0.126126126126126,0.0,0.0,0.0976290097629008,0.0361570247933884,0.0982456140350876,0.0
PATJ_PDZ_2_Q8NI35_238_335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOK1_PTB__Q99704_151_256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1543962978544382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WWP2_WW_WW2_O00308_276_366,0.0,0.0,0.049353701527613994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4207011686143572,0.0,0.0311804008908684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRP54_SRP54__P61011_1_296,0.0,0.0,0.0,0.0,0.2763157894736838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0581516095534786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX17_FERM__Q15036_109_388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18229166666666652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAX1BP3_PDZ__O14907_7_124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026002971768202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX6___P26196_293_483,0.0,0.6645569620253166,0.0,0.0,0.0,0.0,0.0,0.0,0.0418803418803418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022801302931596,0.0051603391079984,0.0,0.0,0.0,0.0,0.0,0.0207715133531156,0.0,0.0,0.0,0.0
ATG5___Q9H1Y0_1_275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085574572127139,0.0,0.0155670867309117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Intersectin-1_SH3_2_Q15811_913_971,0.0,0.068627450980392,0.0,0.0,0.0608695652173912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0557768924302788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258971513133554,0.0308370044052862,0.0,0.0,0.0,0.0,0.0105421686746987,0.0109204368174727,0.0,0.0,0.0
FNBP3-PRPF40A_WW_1_O75400_138_176,0.0,0.1676646706586826,0.0,0.0,0.0,0.0,0.0,0.3758389261744966,0.0,0.0,0.0,0.0173267326732673,0.0,1.1886792452830184,0.0,0.0,0.0281407035175879,0.0,0.0,0.0,0.0,0.0,0.0,0.0110759493670886,0.0128158183815452,0.0,0.0,0.0,0.0,0.0,0.0,0.0209267563527653,0.0,0.0,0.0
SUMO1_SUMO__P63165_1_101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075268817204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051871063356798,0.0,0.0,0.0,0.0,0.0,0.318181818181818,0.0,0.0,0.0,0.0
IL16_PDZ_1_Q14005_210_306,0.0,0.0816326530612244,0.0156774916013437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2873563218390804,0.0,0.0,0.0,0.0,0.0,0.0836653386454182,0.0,0.0,0.0,0.0,0.0,0.0,0.0327613104524181,0.0153284671532846,0.0,0.0,0.0,0.0,0.0,0.0499286733238231,0.0103244837758112,0.007534983853606,0.0,0.0
NEDD9_SH3_1_Q14511_5_64,0.0,0.0,0.0,0.0,0.45751633986928103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144927536231884,0.0,0.286885245901639,0.0,0.3636363636363636,0.0,0.0338983050847457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105580693815987,0.0,0.0,0.0,0.0
AHNAK2_PDZ__Q8IVF2_108_193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8155339805825238,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GGA3_VHS__Q9NZ52_1_166,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35796766743649,0.0,0.020573108008817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYPB(SETD2)_WW__Q9BYW2_2387_2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1085271317829456,0.0,0.0,0.0,0.0,0.0858895705521472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464259395725864,0.0,0.0,0.0,0.0,0.0,0.0414814814814812,0.0,0.0155038759689922,0.3818181818181816,0.0
CRK_SH3_2_P46108_235_296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0704225352112675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DYNLL1_EB__P63167_1_89,0.0,0.0,0.0,0.0,0.0,0.0,0.3519553072625694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1397670549084858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438871473354232,0.0078740157480314,0.0,0.0
TIA1_RRM_1_P31483_1_92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8802395209580836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U2AF2_RRM_2_P26368_258_342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276461295418641,0.0,0.0,0.0
PPIE_Cyclophilin-type-PPIase__Q9UNP9_138_301,0.0,0.0,0.0363825363825363,0.0,0.0,0.0,0.0299785867237687,0.0308370044052863,0.0258620689655172,0.0,0.0,0.0290456431535269,0.0,0.0,0.0,0.0,0.1565703634669152,0.0,0.0,0.0,0.0,0.0397727272727272,0.0,0.0591549295774647,0.0523317906728373,0.0,0.0,0.0,0.0,0.0,0.9272727272727271,0.0937081659973226,0.0210420841683366,0.2666666666666664,0.0
AXIN1_RGS__O15169_80_211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026002971768202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WWC1_WW_1_Q8IX03_4_42,0.0,0.0,0.7706422018348619,0.0,0.0,0.0,0.668435013262599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40645161290322546,0.0,0.029787234042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LASP1_SH3__Q14847_205_261,0.0,0.0,0.0081775700934579,0.0,0.3043478260869565,0.0,0.0193905817174515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051794302626711,0.092511013215859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEDD4L3_WW_WW3_Q96PU5_493_533,0.0,0.0527638190954772,0.8270042194092826,0.0,0.0,0.0,0.6490066225165558,0.0,0.0,0.0,0.0,1.0470085470085473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8448275862068966,0.6135957066189621,0.0769230769230768,0.0,0.0,0.0,0.0,0.0185185185185185,0.1050477489768076,0.0711382113821138,0.1395348837209302,0.0
SPOP_MATH__O43791_19_176,0.0,0.3612903225806452,0.0239316239316239,0.0,0.2532299741602066,0.0,0.0725925925925926,0.0,0.0,0.0,0.0688202247191011,0.0608695652173913,0.0,0.0,0.0,0.0,3.409836065573771,0.0,0.0,0.0,0.0357142857142856,0.0182291666666666,0.0,0.0457516339869281,0.1809744779582366,0.13671875,0.0,0.0396600566572238,0.0,0.0,0.0858895705521472,0.0146596858638743,0.1334991708126036,0.0803059273422562,0.0
NEDD8_ATG8__Q15843_1_76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2931323283082075,0.0,0.0156599552572706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAC_WW__Q9BTA9_127_165,0.0,0.6461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1209213051823416,0.0,0.0,0.0141987829614604,0.0,0.0,0.0,0.0,0.2359550561797752,0.0,0.20224719101123578,0.0154298310066126,0.0,0.0,0.0,0.0,0.0,0.0,0.0212121212121212,0.0076838638858397,0.0614035087719298,0.0
PPIB_Peptidyl-prolyl-cis-trans-isomerase-B__P23284_35_216,0.0,0.0,0.0079006772009029,0.0603448275862069,0.0285714285714285,0.0,0.0179028132992327,0.0,0.0,0.0,0.0327102803738317,0.0517241379310344,0.0,0.0,0.0,0.0,0.0070210631895687,0.0,0.0,0.0,0.0,0.0,0.0,0.0220820189274447,0.0281741675814123,0.0723140495867765,0.0,0.0,0.0,0.0,0.1512968299711815,0.9493293591654244,0.0,0.0,0.0
PTEN___P60484_1_403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374331550802139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2548543689320385,0.0,0.005183265457238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VASP_EVH1__P50552_1_114,0.0,0.0,0.0081395348837209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3482587064676615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0460526315789473,0.0103435537495382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP7_MATH-TRAF__Q93009_53_206,0.0,0.1035940803382662,0.196524064171123,0.0385674931129476,0.1845454545454545,0.0,0.1818181818181818,0.0091984231274638,0.9474747474747474,0.0,0.3169556840077072,0.0964566929133858,0.0,0.0,0.0,0.0,0.2047293092719352,0.0421052631578946,0.036697247706422,0.0,0.0,0.0,0.079696394686907,0.1237942122186494,0.3559676936883038,1.9515539305301646,0.0106382978723404,0.0412371134020618,0.0103703703703703,0.0,2.308282208588957,0.3114754098360654,0.0137075718015665,1.4346289752650172,0.0
FNBP1L_SH3__Q5T0N5_538_599,0.0,0.0746666666666666,0.0,0.0,0.0,0.0,0.0,1.5473684210526317,0.0,0.7320261437908496,0.0,0.0314606741573033,0.0,0.0,0.0,0.0,0.0067567567567567,0.0,0.0,0.0,0.0,0.0503597122302158,0.0,0.0936106983655274,0.0631313131313131,0.0,0.0,0.0648148148148148,0.0,0.0,0.0859481582537517,0.0098591549295774,0.2622268470343392,0.0,0.0
MAGI1_PDZ_3_Q96QZ7_638_725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4341085271317828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1962616822429906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WWP2_WW_WW1_O00308_279_336,0.0,0.0,0.5701357466063346,0.0,0.0,0.0,0.6478149100257066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3987341772151896,0.0,0.0871369294605808,0.0,0.0,0.0,0.0,0.0202312138728323,0.2092675635276532,0.0,0.0590717299578058,0.0
MOSPD2_MPS__Q8NHP6_282_490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2014388489208632,0.0,0.0,0.0583333333333332,0.0
FMR1_KH_1_Q06787_215_280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,2.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD2BP2_GYF__O95400_256_341,0.0,0.0904392764857881,0.0,0.0,0.0,0.0,0.0316742081447963,0.1386138613861386,0.0,0.1696969696969697,0.0584551148225469,0.0306345733041575,0.6885245901639344,0.0,0.0,0.0,0.0801526717557252,0.0,0.0,0.0,0.0,0.0,0.0,0.0408759124087591,0.0905172413793103,0.0,0.0,0.0,0.0,0.0,0.0281879194630872,0.0,0.1294964028776978,0.0724137931034482,0.7832167832167832
IRS1_PTB__P35568_157_267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804597701149425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454545,0.0,0.0,0.0,0.0,0.0
SDCBP_PDZ_2_O00560_196_272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP55_EABR__Q53EZ4_160_217,0.0,0.0,0.2467685076380724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140233722871452,0.0155670867309114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FXR1_Agenet-like_12_P51114_2_122,0.0,0.0,0.0,0.0,1.038135593220339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143003064351378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075107296137339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP2B1_adaptin__P63010_700_937,0.0,0.0,0.0,0.0,0.0149572649572649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043076923076923,0.0,0.0534351145038167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139534883720929,0.0,0.0,0.0,0.0,0.0
NEDD4_WW_3_P46934_838_876,0.0,0.1967213114754096,1.5547594677584442,0.0,0.0,0.0,0.2033195020746883,0.0,0.0,0.0,0.0,1.28169014084507,0.0,0.0,0.0,0.0,0.0064338235294117,0.0,0.0,0.0,0.0,0.0732984293193716,0.0,0.7434482758620687,0.8675637393767701,0.0730434782608694,0.0,0.6125,0.0,0.0,0.0178343949044585,0.0,0.1520236920039486,0.0848484848484848,0.0
PCBP1_KH_3_Q15365_279_356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311804008908685,0.0,0.0,0.0,0.0,0.0,0.0,0.1894024802705748,0.0,0.0
NEDD4L1_WW_WW1_Q96PU5_198_229,0.0,0.0,0.9628820960698686,0.0,0.0,0.0,0.6983372921615202,0.0,0.0,0.0,0.0,0.22477064220183435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1076923076923076,0.0,0.811746987951807,0.3724212812160694,0.0544747081712062,0.0,0.0,0.0,0.0,0.0,0.0898716119828816,0.0441176470588234,0.0,0.0
SORBS2_SH3_1_O94875_866_921,0.0,0.0,0.0070281124497991,0.0619469026548672,0.0816666666666666,0.0,0.1676646706586826,0.0,1.5303643724696359,0.0,0.0,0.0135658914728682,0.0,0.0,0.0,0.0,0.006323396567299,0.0,0.0,0.0,0.0,0.0,0.0252707581227436,0.0,0.0295462539570875,0.0,0.0,0.0,0.0,0.0,0.36567164179104483,0.1792573623559535,0.0067829457364341,0.06017191977077341,0.0
EZR_FERM_1_P15311_2_295,0.0,0.0184696569920844,0.0856269113149847,0.0910780669144981,0.0767543859649122,0.0,0.068880688806888,0.0122164048865619,4.181883537023724,0.0,0.0164705882352941,0.0084541062801932,0.0,0.0,0.0,0.0,0.0345313601127554,0.0,0.1095652173913043,0.0,0.0,0.0,0.0404157043879907,0.0,0.0332805071315372,1.3443708609271519,0.0148936170212765,0.0,0.0143737166324435,0.0,0.2634408602150538,1.344922232387923,0.0260416666666666,0.3177004538577912,0.0
GAS7_WW__O60861_75_113,0.0,0.0,0.341860465116279,0.0,0.0,0.0,0.11506849315068479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41447368421052605,0.0,0.0305676855895196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657276995305164,0.0
PABPC1_RRM__P11940_185_278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16640253565768598,0.0,0.0,0.0
EPS15_EH__P42566_121_215,0.0,0.1408045977011494,0.0,0.0,0.0,0.0,0.0173697270471464,3.006134969325154,0.0,0.0,0.0,0.0669856459330143,0.0,0.0,0.0,0.0,0.0138751238850346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153005464480874,0.0987903225806451,0.0,0.0,0.0,0.5454545454545454,0.0,0.0102489019033674,0.17987152034261217,0.0557768924302788,0.0
TJP1_PDZ_1_Q07157_14_113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10500000000000001,0.0155613190070394,0.0,0.0,0.0,0.0,0.0,0.1272727272727272,0.0,0.0078828828828828,0.0,0.0
